,Open_PETR4.SA,High_PETR4.SA,Low_PETR4.SA,Close_PETR4.SA,Volume_PETR4.SA,Dividends_PETR4.SA,Open_BZ=F,High_BZ=F,Low_BZ=F,Close_BZ=F,Volume_BZ=F,Dividends_BZ=F,Open_USDBRL=X,High_USDBRL=X,Low_USDBRL=X,Close_USDBRL=X,Volume_USDBRL=X,Dividends_USDBRL=X
2023-05-17,17.493028155689796,17.598249275823157,16.776208490822086,16.874853134155273,107129200.0,0.0,74.68000030517578,77.30999755859375,74.08999633789062,76.95999908447266,31285.0,0.0,4.937699794769287,4.976500034332275,4.934599876403809,4.937699794769287,0.0,0.0
2023-05-18,16.82882055853465,16.99980520765306,16.670988864194918,16.973499298095703,63010500.0,0.0,76.79000091552734,76.9800033569336,75.4800033569336,75.86000061035156,20152.0,0.0,4.964399814605713,4.999499797821045,4.941186904907227,4.964399814605713,0.0,0.0
2023-05-19,17.15106083976571,17.216824360916185,16.861702099304516,16.947195053100586,69245500.0,0.0,75.9000015258789,77.5,75.0999984741211,75.58000183105469,22388.0,0.0,,,,,,
2023-05-21,,,,,,,,,,,,,4.996799945831299,5.002099990844727,4.955399990081787,4.996799945831299,0.0,0.0
2023-05-22,17.019536126174817,17.10502909166852,16.769636216812078,16.848552703857422,38010200.0,0.0,75.73999786376953,76.45999908447266,74.55000305175781,75.98999786376953,22801.0,0.0,4.966100215911865,4.991600036621094,4.948136806488037,4.966100215911865,0.0,0.0
2023-05-23,16.86827572395171,17.38122959696865,16.782784038949536,17.262855529785156,58285300.0,0.0,75.97000122070312,77.73999786376953,75.6500015258789,76.83999633789062,30676.0,0.0,4.971199989318848,4.974500179290772,4.935100078582764,4.971199989318848,0.0,0.0
2023-05-24,17.26285850013688,17.69031950736854,17.13133145744952,17.525911331176758,54796400.0,0.0,77.58999633789062,78.66000366210938,77.04000091552734,78.36000061035156,33849.0,0.0,4.958600044250488,5.019400119781494,4.9423441886901855,4.958600044250488,0.0,0.0
2023-05-25,17.624554812023856,17.650860720542983,17.22339974178521,17.394384384155273,49182700.0,0.0,78.26000213623047,78.5,75.12000274658203,76.26000213623047,36272.0,0.0,5.035200119018555,5.035799980163574,4.998300075531006,5.035200119018555,0.0,0.0
2023-05-26,17.631130157127455,17.696893669868096,17.446993826655262,17.624553680419922,39866600.0,0.0,76.12000274658203,77.3499984741211,75.72000122070312,76.94999694824219,15522.0,0.0,,,,,,
2023-05-28,,,,,,,,,,,,,4.992800235748291,5.010000228881836,4.970799922943115,4.992800235748291,0.0,0.0
2023-05-29,17.591673183500586,17.637707267773198,17.466722630235832,17.552215576171875,17977100.0,0.0,,,,,,,5.018099784851074,5.063600063323975,4.997626781463623,5.018099784851074,0.0,0.0
2023-05-30,17.571943879009982,17.62455444060477,17.269433463423645,17.35492515563965,45736700.0,0.0,77.37000274658203,77.73999786376953,73.16000366210938,73.54000091552734,13840.0,0.0,5.034800052642822,5.121399879455566,5.032331943511963,5.034800052642822,0.0,0.0
2023-05-31,17.276014745043565,17.33520180009004,17.012961863912054,17.177370071411133,49207600.0,0.0,73.6500015258789,73.7699966430664,71.55000305175781,72.66000366210938,34611.0,0.0,5.054800033569336,5.055300235748291,5.008421897888184,5.054800033569336,0.0,0.0
2023-06-01,17.295738915664444,17.75608229162569,17.20367074220611,17.72977638244629,63148200.0,0.0,72.08999633789062,75.25,72.01000213623047,74.27999877929688,31338.0,0.0,5.0131001472473145,5.013700008392334,4.9435319900512695,5.0131001472473145,0.0,0.0
2023-06-02,18.03886265040284,18.15066024401227,17.82842041639325,17.874454498291016,39919300.0,0.0,74.41000366210938,76.48999786376953,74.18000030517578,76.12999725341797,26080.0,0.0,,,,,,
2023-06-04,,,,,,,,,,,,,4.956600189208984,4.969799995422363,4.911917209625244,4.956600189208984,0.0,0.0
2023-06-05,18.11120563192654,18.124357332974707,17.907338586494177,18.065170288085938,39321700.0,0.0,77.5,78.72000122070312,76.30000305175781,76.70999908447266,34658.0,0.0,4.925600051879883,4.95419979095459,4.9045000076293945,4.925600051879883,0.0,0.0
2023-06-06,18.052017541667475,18.57812318317388,17.89418459488076,18.446596145629883,75426600.0,0.0,76.47000122070312,76.76000213623047,74.7300033569336,76.29000091552734,27997.0,0.0,4.912000179290772,4.929200172424316,4.898799896240234,4.912000179290772,0.0,0.0
2023-06-07,18.841173224369093,19.11080248265572,18.696494507882367,18.98585319519043,82330400.0,0.0,76.06999969482422,77.62000274658203,75.51000213623047,76.94999694824219,35446.0,0.0,4.922399997711182,4.92519998550415,4.893569946289063,4.922399997711182,0.0,0.0
2023-06-08,,,,,,,76.80000305175781,77.66000366210938,73.56999969482422,75.95999908447266,45284.0,0.0,4.922100067138672,4.925099849700928,4.85830020904541,4.922100067138672,0.0,0.0
2023-06-09,19.137109752265985,19.98545519131108,19.08449919212625,19.913116455078125,80442400.0,0.0,75.52999877929688,76.55000305175781,74.72000122070312,74.79000091552734,25616.0,0.0,,,,,,
2023-06-11,,,,,,,,,,,,,4.877900123596191,4.895599842071533,4.865635871887207,4.877900123596191,0.0,0.0
2023-06-12,19.87366003777684,20.380037525342345,19.75528720365899,20.26166343688965,119350400.0,0.0,74.87999725341797,74.87999725341797,71.56999969482422,71.83999633789062,33191.0,0.0,4.860599994659424,4.875400066375732,4.844746112823486,4.860599994659424,0.0,0.0
2023-06-13,20.488392345263183,20.488392345263183,20.03293929078423,20.22212791442871,79174900.0,1.893576,72.0,74.6500015258789,71.94999694824219,74.29000091552734,28142.0,0.0,4.861000061035156,4.863399982452393,4.836825847625732,4.861000061035156,0.0,0.0
2023-06-14,20.278181264239908,21.09099006652832,20.23613846184719,21.09099006652832,98326000.0,0.0,74.06999969482422,75.4800033569336,73.02999877929688,73.19999694824219,26201.0,0.0,4.815000057220459,4.84250020980835,4.8018999099731445,4.815000057220459,0.0,0.0
2023-06-15,21.161058263589556,21.61651122556131,20.51641671639947,20.59349250793457,120579500.0,0.0,73.47000122070312,75.95999908447266,72.91000366210938,75.66999816894531,21211.0,0.0,4.809199810028076,4.847700119018555,4.802499771118164,4.809199810028076,0.0,0.0
2023-06-16,20.48138708235361,20.964868719246702,20.348255523007555,20.768672943115234,94572000.0,0.0,75.58000183105469,76.73999786376953,75.08000183105469,76.61000061035156,20871.0,0.0,,,,,,
2023-06-18,,,,,,,,,,,,,4.807000160217285,4.827300071716309,4.766300201416016,4.807000160217285,0.0,0.0
2023-06-19,20.761664448300973,21.343243266936845,20.70560870685924,21.315216064453125,34573900.0,0.0,,,,,,,4.776899814605713,4.797599792480469,4.772200107574463,4.776899814605713,0.0,0.0
2023-06-20,21.231131881452622,21.546446263805347,20.950853172958144,21.420320510864254,55605300.0,0.0,76.2300033569336,77.1500015258789,74.5199966430664,75.9000015258789,34421.0,0.0,4.789299964904785,4.814499855041504,4.763199806213379,4.789299964904785,0.0,0.0
2023-06-21,21.67257137964748,22.422317404008115,21.616515639596425,22.31721305847168,89294300.0,0.0,75.5,77.23999786376953,75.37999725341797,77.12000274658203,22470.0,0.0,4.76230001449585,4.779099941253662,4.737407207489014,4.76230001449585,0.0,0.0
2023-06-22,22.043941604826166,22.205103037477915,21.77767715620588,22.03693580627441,43455800.0,0.0,76.95999908447266,77.19000244140625,73.58000183105469,74.13999938964844,30975.0,0.0,4.7697367668151855,4.802599906921387,4.765414237976074,4.7697367668151855,0.0,0.0
2023-06-23,21.861755753205525,21.9178114823584,20.943841350675434,21.13302993774414,76023400.0,0.0,74.1500015258789,74.37000274658203,72.0999984741211,73.8499984741211,15800.0,0.0,,,,,,
2023-06-25,,,,,,,,,,,,,4.7855000495910645,4.786200046539307,4.75774621963501,4.7855000495910645,0.0,0.0
2023-06-26,21.10500499090688,21.75665241058792,21.10500499090688,21.609506607055664,53635000.0,0.0,74.44999694824219,74.83000183105469,73.43000030517578,74.18000030517578,20960.0,0.0,4.767300128936768,4.804399967193604,4.750400066375732,4.767300128936768,0.0,0.0
2023-06-27,21.67257342407752,21.86176206577431,21.259161801024984,21.44134330749512,48399600.0,0.0,74.2300033569336,74.88999938964844,72.08999633789062,72.26000213623047,15262.0,0.0,4.810500144958496,4.868500232696533,4.808137893676758,4.810500144958496,0.0,0.0
2023-06-28,21.427326869931434,21.84774558569045,21.406305466377493,21.6445426940918,36794600.0,0.0,72.55999755859375,74.20999908447266,71.58000183105469,74.02999877929688,12437.0,0.0,4.850500106811523,4.871600151062012,4.809946060180664,4.850500106811523,0.0,0.0
2023-06-29,21.721618139714916,21.80570241088501,21.553450933848858,21.742639541625977,32071800.0,0.0,73.75,74.97000122070312,73.41000366210938,74.33999633789062,6372.0,0.0,4.855599880218506,4.867499828338623,4.809299945831299,4.855599880218506,0.0,0.0
2023-06-30,21.721619793020704,21.777675532575984,20.54444792588564,20.69159507751465,104262900.0,0.0,74.25,75.12999725341797,74.25,74.9000015258789,29055.0,0.0,,,,,,
2023-07-02,,,,,,,,,,,,,4.784200191497803,4.792900085449219,4.758143901824951,4.784200191497803,0.0,0.0
2023-07-03,20.824727180490896,21.14704869390793,20.824727180490896,21.07697868347168,31266900.0,0.0,75.12999725341797,76.58000183105469,74.58000183105469,74.6500015258789,24066.0,0.0,4.80649995803833,4.817399978637695,4.781799793243408,4.80649995803833,0.0,0.0
2023-07-04,20.992893274543604,21.29419336768195,20.992893274543604,21.126026153564453,18308000.0,0.0,,,,,,,4.839900016784668,4.868199825286865,4.8368000984191895,4.839900016784668,0.0,0.0
2023-07-05,21.133031998364164,21.406303537571088,20.78268332287872,21.097997665405277,53585500.0,0.0,74.94000244140625,76.94000244140625,74.77999877929688,76.6500015258789,35538.0,0.0,4.8471999168396,4.923900127410889,4.838892936706543,4.8471999168396,0.0,0.0
2023-07-06,20.915814815495377,21.020919143920167,20.42532616754762,20.77567481994629,47685700.0,0.0,76.54000091552734,77.08000183105469,75.01000213623047,76.5199966430664,29695.0,0.0,4.918700218200684,4.929399967193604,4.859095096588135,4.918700218200684,0.0,0.0
2023-07-07,20.85275183211947,21.161059018683236,20.572473179095155,20.67057037353516,55533500.0,0.0,76.4800033569336,78.52999877929688,76.0199966430664,78.47000122070312,26656.0,0.0,,,,,,
2023-07-09,,,,,,,,,,,,,4.8709001541137695,4.891200065612793,4.856100082397461,4.8709001541137695,0.0,0.0
2023-07-10,20.39730246327432,20.789692646943266,20.32723245350058,20.70560836791992,25590200.0,0.0,78.48999786376953,78.77999877929688,77.33999633789062,77.69000244140625,21082.0,0.0,4.898200035095215,4.9197998046875,4.879406929016113,4.898200035095215,0.0,0.0
2023-07-11,20.691593040049927,20.691593040049927,20.320222966767968,20.42532730102539,40877000.0,0.0,77.86000061035156,79.5,77.63999938964844,79.4000015258789,22736.0,0.0,4.851500034332275,4.858399868011475,4.7829999923706055,4.851500034332275,0.0,0.0
2023-07-12,20.460361991866748,20.85975924483391,20.418319190994584,20.439340591430664,40181800.0,0.0,79.27999877929688,80.56999969482422,79.22000122070312,80.11000061035156,25367.0,0.0,4.81689977645874,4.8227620124816895,4.779804229736328,4.81689977645874,0.0,0.0
2023-07-13,20.369271394612685,20.824724396856617,20.34825132982356,20.761661529541016,35886500.0,0.0,80.1500015258789,81.75,79.87000274658203,81.36000061035156,28794.0,0.0,4.7947998046875,4.806300163269043,4.771745204925537,4.7947998046875,0.0,0.0
2023-07-14,20.670573306336745,20.72662904489496,20.22212739787102,20.35525894165039,34451100.0,0.0,81.61000061035156,81.69000244140625,79.56999969482422,79.87000274658203,23286.0,0.0,,,,,,
2023-07-16,,,,,,,,,,,,,4.788099765777588,4.8470001220703125,4.772340774536133,4.788099765777588,0.0,0.0
2023-07-17,19.906812730597736,20.383287169337187,19.58449257290588,20.313217163085938,52160800.0,0.0,79.44999694824219,80.62000274658203,78.26000213623047,78.5,29152.0,0.0,4.805799961090088,4.825099945068359,4.7627692222595215,4.805799961090088,0.0,0.0
2023-07-18,20.320223724122364,20.460363732671496,20.11702084537354,20.20110511779785,35640400.0,0.0,78.52999877929688,80.01000213623047,78.19999694824219,79.62999725341797,30304.0,0.0,4.809299945831299,4.8171000480651855,4.783400058746338,4.809299945831299,0.0,0.0
2023-07-19,20.18709024863881,20.41131318646253,20.018923045271023,20.39029312133789,46517700.0,0.0,79.80000305175781,80.94999694824219,79.18000030517578,79.45999908447266,33372.0,0.0,4.789899826049805,4.808199882507324,4.7677998542785645,4.789899826049805,0.0,0.0
2023-07-20,20.369272542199173,20.565468288953884,20.23613966631297,20.41131401062012,33177100.0,0.0,79.5,80.2699966430664,78.66999816894531,79.63999938964844,24867.0,0.0,4.796899795532227,4.813961982727051,4.7592878341674805,4.796899795532227,0.0,0.0
2023-07-21,20.425329412257728,20.92282527266113,20.411315143181746,20.79669952392578,52059200.0,0.0,79.66000366210938,81.23999786376953,79.66000366210938,81.06999969482422,23563.0,0.0,,,,,,
2023-07-23,,,,,,,,,,,,,4.777400016784668,4.779200077056885,4.720375061035156,4.777400016784668,0.0,0.0
2023-07-24,20.88077814963693,21.308203912791097,20.852750953752093,21.23112678527832,45268100.0,0.0,80.98999786376953,83.16000366210938,80.41999816894531,82.73999786376953,28032.0,0.0,4.725500106811523,4.75629997253418,4.715330123901367,4.725500106811523,0.0,0.0
2023-07-25,21.371269964402725,21.756652986548183,21.161061286227778,21.72161865234375,56261000.0,0.0,82.83000183105469,83.87999725341797,82.23999786376953,83.63999938964844,22083.0,0.0,4.748899936676025,4.753300189971924,4.727200031280518,4.748899936676025,0.0,0.0
2023-07-26,21.68658431813932,21.8757715939071,21.46236003521875,21.72161865234375,45880200.0,0.0,83.2699966430664,83.86000061035156,82.5999984741211,82.91999816894531,19315.0,0.0,4.736199855804443,4.7368998527526855,4.709400177001953,4.736199855804443,0.0,0.0
2023-07-27,21.61651122556131,21.644538421626624,20.586485374799743,20.59349250793457,86471900.0,0.0,83.02999877929688,84.51000213623047,82.98999786376953,84.23999786376953,18467.0,0.0,4.741600036621094,4.748499870300293,4.695682048797607,4.741600036621094,0.0,0.0
2023-07-28,20.62152450647776,20.985887471885796,20.54444736551377,20.852754592895508,43608600.0,0.0,84.05000305175781,85.0999984741211,83.22000122070312,84.98999786376953,11121.0,0.0,,,,,,
2023-07-30,,,,,,,,,,,,,4.723299980163574,4.757999897003174,4.702225208282471,4.723299980163574,0.0,0.0
2023-07-31,21.231128804613085,21.826721809146267,21.231128804613085,21.798694610595703,91290800.0,0.0,84.87999725341797,85.66000366210938,84.5199966430664,85.55999755859375,23446.0,0.0,4.724699974060059,4.78849983215332,4.72075891494751,4.724699974060059,0.0,0.0
2023-08-01,21.78468491475538,21.78468491475538,20.98589020955698,21.44134330749512,75752400.0,0.0,85.3499984741211,85.79000091552734,84.26000213623047,84.91000366210938,27179.0,0.0,4.791999816894531,4.81879997253418,4.778113842010498,4.791999816894531,0.0,0.0
2023-08-02,21.37827584790484,21.42732444751136,20.88078004516561,21.392290115356445,62068400.0,0.0,85.7300033569336,85.9800033569336,82.75,83.19999694824219,32246.0,0.0,4.810400009155273,4.893199920654297,4.808488845825195,4.810400009155273,0.0,0.0
2023-08-03,21.67256880976016,21.81270747503331,21.455353009878618,21.66556167602539,57304400.0,0.0,83.44000244140625,85.41999816894531,82.37000274658203,85.13999938964844,30333.0,0.0,4.916399955749512,4.918300151824951,4.845600128173828,4.916399955749512,0.0,0.0
2023-08-04,21.511408463056437,21.81971432452556,20.83873833449616,21.020919799804688,120685800.0,0.0,85.31999969482422,86.6500015258789,85.11000061035156,86.23999786376953,22130.0,0.0,,,,,,
2023-08-06,,,,,,,,,,,,,4.88539981842041,4.910699844360352,4.85941219329834,4.88539981842041,0.0,0.0
2023-08-07,20.922822669289623,21.37126853212815,20.922822669289623,21.154052734375,44984900.0,0.0,86.13999938964844,86.70999908447266,85.04000091552734,85.33999633789062,19591.0,0.0,4.89900016784668,4.936806201934815,4.894811153411865,4.89900016784668,0.0,0.0
2023-08-08,20.95785970522652,21.29419414575084,20.824726821341123,21.17507553100586,34771300.0,0.0,85.83999633789062,86.3499984741211,83.31999969482422,86.16999816894531,26377.0,0.0,4.898600101470947,4.910699844360352,4.872499942779541,4.898600101470947,0.0,0.0
2023-08-09,21.16806829130133,21.525424133761412,21.13303395509857,21.343242645263672,48561500.0,0.0,86.01000213623047,87.66000366210938,85.94000244140625,87.55000305175781,29154.0,0.0,4.901700019836426,4.903900146484375,4.838523864746094,4.901700019836426,0.0,0.0
2023-08-10,21.231126524162296,21.623517953515996,21.105002139520717,21.46235656738281,54020200.0,0.0,87.37000274658203,88.0999984741211,86.1500015258789,86.4000015258789,28721.0,0.0,4.891499996185303,4.904300212860107,4.860943794250488,4.891499996185303,0.0,0.0
2023-08-11,21.448344764147468,21.749644816751186,21.133030444800777,21.41330909729004,39403200.0,0.0,86.38999938964844,87.3499984741211,85.8499984741211,86.80999755859375,33204.0,0.0,,,,,,
2023-08-13,,,,,,,,,,,,,4.910999774932861,4.961900234222412,4.889688968658447,4.910999774932861,0.0,0.0
2023-08-14,21.357256503495705,21.53943798848892,21.210110690505555,21.46936798095703,27992700.0,0.0,86.63999938964844,86.69999694824219,85.5,86.20999908447266,24768.0,0.0,4.962100028991699,4.99560022354126,4.957699775695801,4.962100028991699,0.0,0.0
2023-08-15,22.457352714528543,22.52742406322477,21.616516577288586,21.623523712158203,87366200.0,0.0,86.30000305175781,86.66999816894531,84.29000091552734,84.88999938964844,29945.0,0.0,4.983200073242188,4.98829984664917,4.951272010803223,4.983200073242188,0.0,0.0
2023-08-16,21.721617455783257,22.40830052556713,21.637533187260647,22.099994659423828,74461000.0,0.0,85.12000274658203,85.36000061035156,83.12000274658203,83.44999694824219,31925.0,0.0,4.9868998527526855,4.992800235748291,4.958000183105469,4.9868998527526855,0.0,0.0
2023-08-17,22.247140190425466,22.555446052850325,21.938832991526503,22.029924392700195,57570600.0,0.0,83.3499984741211,84.88999938964844,83.05000305175781,84.12000274658203,33977.0,0.0,4.975500106811523,4.99560022354126,4.959499835968018,4.975500106811523,0.0,0.0
2023-08-18,22.008904230835743,22.198092841025822,21.84774415688457,22.085981369018555,45579700.0,0.0,83.83000183105469,85.06999969482422,83.31999969482422,84.80000305175781,26072.0,0.0,,,,,,
2023-08-20,,,,,,,,,,,,,4.966899871826172,4.993800163269043,4.950191020965576,4.966899871826172,0.0,0.0
2023-08-21,22.21210756744129,22.443336313812264,21.70059746232085,21.931827545166016,42236900.0,0.0,85.05999755859375,85.87000274658203,84.30999755859375,84.45999908447266,27958.0,0.0,4.978700160980225,4.9791998863220215,4.922945976257324,4.978700160980225,0.0,0.0
2023-08-22,22.18591495655408,22.26593017578125,21.99678895764729,22.26593017578125,31372200.0,1.149304,84.38999938964844,84.6500015258789,83.83999633789062,84.02999877929688,27081.0,0.0,4.937099933624268,4.941199779510498,4.867554187774658,4.937099933624268,0.0,0.0
2023-08-23,22.695100834526624,23.45160484313965,22.615085613925935,23.45160484313965,95507400.0,0.0,83.9800033569336,84.23999786376953,81.97000122070312,83.20999908447266,35103.0,0.0,4.855100154876709,4.883299827575684,4.853884220123291,4.855100154876709,0.0,0.0
2023-08-24,23.473423687958885,23.80075738546558,23.16063846310109,23.41522979736328,49332300.0,0.0,82.98999786376953,83.61000061035156,81.97000122070312,83.36000061035156,27997.0,0.0,4.880300045013428,4.89739990234375,4.855253219604492,4.880300045013428,0.0,0.0
2023-08-25,23.553437554968227,23.618904290730747,23.131540196757022,23.255199432373047,34079000.0,0.0,83.19999694824219,84.97000122070312,82.69000244140625,84.4800033569336,20715.0,0.0,,,,,,
2023-08-27,,,,,,,,,,,,,4.870399951934815,4.899400234222412,4.859676837921143,4.870399951934815,0.0,0.0
2023-08-28,23.349764710379382,23.52434361968412,23.175188575912276,23.517070770263672,24956100.0,0.0,84.87000274658203,85.22000122070312,84.11000061035156,84.41999816894531,14607.0,0.0,4.872600078582764,4.899600028991699,4.843087196350098,4.872600078582764,0.0,0.0
2023-08-29,23.5679874420166,23.64072703063744,23.26974930151257,23.5679874420166,40607500.0,0.0,84.37999725341797,85.6500015258789,83.77999877929688,85.48999786376953,14579.0,0.0,4.85129976272583,4.880799770355225,4.822085857391357,4.85129976272583,0.0,0.0
2023-08-30,23.575261093452177,23.78620979240576,23.495245878343056,23.728015899658203,34637900.0,0.0,85.62999725341797,86.20999908447266,85.12999725341797,85.86000061035156,12280.0,0.0,4.888400077819824,4.955900192260742,4.867199897766113,4.888400077819824,0.0,0.0
2023-08-31,23.793481685003226,23.85167557541119,23.1897339462077,23.233379364013672,48971500.0,0.0,85.8499984741211,86.9000015258789,85.8499984741211,86.86000061035156,33559.0,0.0,4.953800201416016,4.954599857330322,4.898799896240234,4.953800201416016,0.0,0.0
2023-09-01,23.429778152918534,23.778933170234914,23.247926407972248,23.73529052734375,50089200.0,0.0,86.81999969482422,88.95999908447266,86.73999786376953,88.55000305175781,33224.0,0.0,,,,,,
2023-09-03,,,,,,,,,,,,,4.97629976272583,4.976900100708008,4.906954765319824,4.97629976272583,0.0,0.0
2023-09-04,23.77166054027616,23.800757485696497,23.42977836868081,23.487972259521484,21667400.0,0.0,,,,,,,4.936200141906738,4.978400230407715,4.929841995239258,4.936200141906738,0.0,0.0
2023-09-05,23.473424417701764,24.360861853011407,23.43705462236756,24.273571014404297,75082900.0,0.0,88.69999694824219,91.18000030517578,88.06999969482422,90.04000091552734,46893.0,0.0,4.966700077056885,4.992099761962891,4.923482894897461,4.966700077056885,0.0,0.0
2023-09-06,24.259022168253285,24.58635587090248,24.164461256806,24.38268280029297,57856500.0,0.0,89.9800033569336,91.11000061035156,89.25,90.5999984741211,25396.0,0.0,4.977000236511231,4.978499889373779,4.973803043365479,4.977000236511231,0.0,0.0
2023-09-07,,,,,,,90.61000061035156,90.86000061035156,89.47000122070312,89.91999816894531,22300.0,0.0,4.976099967956543,4.991799831390381,4.963500022888184,4.976099967956543,0.0,0.0
2023-09-08,24.353586014515564,24.491792345503107,24.193555586649733,24.295394897460938,39074100.0,0.0,89.80000305175781,91.0199966430664,89.30000305175781,90.6500015258789,27150.0,0.0,,,,,,
2023-09-10,,,,,,,,,,,,,4.982999801635742,4.985599994659424,4.927499771118164,4.982999801635742,0.0,0.0
2023-09-11,24.34631337991022,24.506341034348218,24.244476843039447,24.273571014404297,30276200.0,0.0,90.66000366210938,91.4499969482422,90.12000274658205,90.63999938964844,29901.0,0.0,4.929399967193604,4.966100215911865,4.927076816558838,4.929399967193604,0.0,0.0
2023-09-12,24.40450590191694,24.57180918995232,24.36086325493934,24.38995742797852,31963000.0,0.0,90.55999755859376,92.41999816894533,90.54000091552734,92.05999755859376,31070.0,0.0,4.946599960327148,4.960000038146973,4.897299766540527,4.946599960327148,0.0,0.0
2023-09-13,24.47724514928256,24.51361494207044,24.0262508392334,24.0262508392334,47685700.0,0.0,91.93000030517578,92.83000183105467,91.62999725341795,91.87999725341795,31803.0,0.0,4.91540002822876,4.917200088500977,4.861839771270752,4.91540002822876,0.0,0.0
2023-09-14,24.077170077397756,24.73183747339313,24.077170077397756,24.63727378845215,46502100.0,0.0,92.1999969482422,94.20999908447266,92.02999877929688,93.6999969482422,36699.0,0.0,4.868199825286865,4.875400066375732,4.857699871063232,4.868199825286865,0.0,0.0
2023-09-15,24.637274570690604,24.724565409486445,24.448149969641324,24.65182304382324,54801500.0,0.0,94.12999725341795,94.61000061035156,92.66999816894533,93.93000030517578,35162.0,0.0,,,,,,
2023-09-17,,,,,,,,,,,,,4.867000102996826,4.872600078582764,4.842462062835693,4.867000102996826,0.0,0.0
2023-09-18,24.731842773674902,25.248301177399338,24.62273059267936,24.82640647888184,52363400.0,0.0,94.1999969482422,94.9499969482422,93.77999877929688,94.43000030517578,33918.0,0.0,4.853700160980225,4.862500190734863,4.835390090942383,4.853700160980225,0.0,0.0
2023-09-19,24.884593963623047,25.182830736526924,24.782757422851617,24.884593963623047,43247200.0,0.0,94.62999725341795,95.9499969482422,94.16999816894533,94.33999633789062,43614.0,0.0,4.865799903869629,4.867899894714356,4.83873987197876,4.865799903869629,0.0,0.0
2023-09-20,24.84094873288577,25.17555526770248,24.739109427872688,24.942785263061523,39102300.0,0.0,94.4800033569336,94.7300033569336,92.76000213623048,93.52999877929688,43515.0,0.0,4.878799915313721,4.930500030517578,4.876031875610352,4.878799915313721,0.0,0.0
2023-09-21,24.73183942428803,24.942788132397407,24.46269959574297,24.557260513305664,60109400.0,0.0,93.22000122070312,94.5999984741211,92.1999969482422,93.3000030517578,38711.0,0.0,4.934899806976318,4.9359002113342285,4.90171480178833,4.934899806976318,0.0,0.0
2023-09-22,24.746383539119847,24.87004138253733,24.593628753191016,24.7536563873291,31020500.0,0.0,93.31999969482422,94.62999725341795,92.8000030517578,93.2699966430664,31511.0,0.0,,,,,,
2023-09-24,,,,,,,,,,,,,4.933899879455566,4.965199947357178,4.930399894714356,4.933899879455566,0.0,0.0
2023-09-25,24.6954671241858,24.971882549043144,24.680918651842003,24.91368865966797,26767200.0,0.0,93.75,94.25,92.54000091552734,93.29000091552734,18626.0,0.0,4.968299865722656,4.982900142669678,4.936555862426758,4.968299865722656,0.0,0.0
2023-09-26,24.731839315734952,24.797306060211287,24.339038848876957,24.339038848876957,60687500.0,0.0,93.26000213623048,94.20999908447266,91.8000030517578,93.95999908447266,18509.0,0.0,4.986199855804443,5.055900096893311,4.983250141143799,4.986199855804443,0.0,0.0
2023-09-27,24.63000174132468,25.110090255737305,24.571807848747376,25.110090255737305,53708700.0,0.0,94.16000366210938,97.04000091552734,94.1500015258789,96.5500030517578,23665.0,0.0,5.042200088500977,5.065199851989746,5.01437520980835,5.042200088500977,0.0,0.0
2023-09-28,25.05917358398437,25.12464032988678,24.88459466996539,25.05917358398437,30765000.0,0.0,96.62000274658205,97.62999725341795,94.75,95.37999725341795,9192.0,0.0,5.032800197601318,5.035600185394287,4.98859977722168,5.032800197601318,0.0,0.0
2023-09-29,25.09554352168805,25.23374986388041,24.91369175703814,25.19738006591797,40227600.0,0.0,95.0999984741211,96.23999786376952,94.95999908447266,95.30999755859376,47666.0,0.0,,,,,,
2023-10-01,,,,,,,,,,,,,5.042799949645996,5.076099872589111,5.0207390785217285,5.042799949645996,0.0,0.0
2023-10-02,25.131911361970484,25.29194179034472,24.68091979772378,24.81912612915039,34403400.0,0.0,92.19000244140624,93.31999969482422,90.3499984741211,90.70999908447266,38153.0,0.0,5.061500072479248,5.134600162506104,5.059925079345703,5.061500072479248,0.0,0.0
2023-10-03,24.710018157958984,24.89914276835814,24.4626996521523,24.710018157958984,37947300.0,0.0,90.44000244140624,91.55999755859376,89.5199966430664,90.91999816894533,50094.0,0.0,5.166299819946289,5.175899982452393,5.122887134552002,5.166299819946289,0.0,0.0
2023-10-04,24.440874436790526,24.520889651899644,23.56071262026529,23.728015899658203,88895900.0,0.0,90.95999908447266,91.19000244140624,85.7300033569336,85.80999755859375,49185.0,0.0,5.154600143432617,5.184899806976318,5.135422229766846,5.154600143432617,0.0,0.0
2023-10-05,23.648000652154305,23.96078588815009,23.487972996992816,23.80803108215332,35342000.0,0.0,86.02999877929688,86.51000213623047,83.83999633789062,84.06999969482422,44895.0,0.0,5.164999961853027,5.2153000831604,5.120663166046143,5.164999961853027,0.0,0.0
2023-10-06,23.713466035684384,24.600903424173925,23.51706859627387,24.37540626525879,48132800.0,0.0,84.22000122070312,84.95999908447266,83.44999694824219,84.58000183105469,41254.0,0.0,,,,,,
2023-10-08,,,,,,,,,,,,,5.145699977874756,5.17549991607666,5.143194198608398,5.145699977874756,0.0,0.0
2023-10-09,24.84095128660628,25.5174400492757,24.804578715086592,25.422876358032227,77528400.0,0.0,86.3499984741211,89.0,86.06999969482422,88.1500015258789,37096.0,0.0,5.135200023651123,5.136000156402588,5.06279993057251,5.135200023651123,0.0,0.0
