,peso
2023-04-25,-0.4294807319677658
2023-04-26,-0.5747710573191998
2023-05-02,-0.6647027876450377
2023-05-03,-0.5747710573191998
2023-05-25,-0.5009269115228258
2023-06-02,0.3953398621859223
2023-06-13,0.5633796031871359
2023-06-22,-0.5192427697532148
2023-06-27,-0.5747710573191998
2023-06-28,0.3903904263979957
2023-07-07,0.6069292354495428
2023-07-11,0.5497374566910374
2023-08-02,-0.5434025486435093
2023-08-03,0.5592742436152337
2023-10-05,-0.553829773066401
2023-10-11,-0.4571822231272106
2023-10-13,0.42268417389973445
2023-10-25,0.42505405038058447
2023-10-26,-0.312674872198665
2023-10-27,0.6023116528760022
2023-10-30,-0.3892938580306718
2023-11-01,-0.34008236664440106
2023-11-02,0.606881525848816
2023-11-03,-0.40372318018970904
2023-11-07,-0.4958159875765392
2023-11-16,-0.15980348156589647
2023-11-20,0.5393671383846028
2023-11-28,0.5393671383846028
2023-12-01,-0.13642409333115604
2023-12-12,-0.5645305464908965
2024-01-08,-0.4181744291274271
2024-02-01,-0.5359645776256756
2024-02-08,0.5410409769655461
2024-02-23,-0.26007827475484285
2024-03-13,0.42092151262630056
2024-04-17,-0.22068337700114352
2024-05-01,-0.4571822231272106
2024-05-30,-0.3708648524757979
2024-07-19,-0.47834050355696556
2024-08-07,0.4219152217987573
2024-08-23,0.29525996995747295
2024-08-27,-0.47834050355696556
2024-09-06,-0.3034801657567415
2024-09-10,-0.4571822231272106
2024-09-11,0.5387834880007425
2024-09-25,-0.47834050355696556
2024-10-03,0.18902788280612773
2024-10-10,0.41279750418383016
2024-10-15,-0.47834050355696556
2024-10-22,0.5496172120594837
2024-10-25,0.5771673440528395
2024-10-28,-0.5211165562591856
2024-10-30,0.41684159532285553
2024-11-04,0.62768001218312
2024-11-08,-0.4571822231272106
2024-11-11,-0.5705844351794174
2024-11-15,-0.587330486650423
2024-11-18,0.6317464194248141
2024-11-25,-0.5679515269540427
2024-12-03,0.46442309445949304
2025-01-10,0.62768001218312
2025-01-15,0.62768001218312
2025-02-05,-0.574329743793472
2025-02-12,-0.6301550904132671
2025-02-21,-0.574329743793472
2025-02-25,-0.6301551691658385
2025-03-03,-0.6152266864191549
2025-03-05,-0.4757487451221133
2025-04-11,0.5375896096736438
2025-04-17,0.6303118019700202
2025-04-21,-0.4154577206304668
2025-04-29,-0.6152266864191549
2025-05-06,0.6317464194248141
2025-05-08,0.4829191875060632
2025-05-13,0.5349571110982446
2025-05-15,-0.6285462648493424
2025-06-24,-0.6409507936517336
2025-07-02,0.6082034306821122
2025-07-10,-0.4757555282273382
2025-07-11,0.6095481243880807
2025-07-29,0.19922636488273815
2025-08-01,-0.6152266864191549
2025-08-26,-0.1826544874954248
2025-09-03,0.19237492437592146
2025-09-05,-0.5224755436456436
2025-10-01,0.101153018411691
2025-10-10,-0.2523339973170311
2025-10-22,0.526082483587027
2025-10-23,0.5190684917918603
2025-11-12,-0.6015163997182656
2020-11-10,0.6366958855713374
2020-11-12,-0.5741686373346381
2020-11-13,0.6148313349190784
2020-11-30,-0.5579695218461809
2020-12-01,0.6148313349190784
2020-12-03,0.6148313349190784
2020-12-04,0.6148313343485778
2021-01-07,0.6161960627590314
2021-01-13,-0.4473417243215999
2021-01-19,0.6161960627590314
2021-01-21,-0.4639043016186766
2021-01-29,-0.5440646748288033
2021-02-01,0.6161960627590314
2021-02-02,0.6161960627590314
2021-02-09,-0.2900540297456531
2021-02-19,-0.42889752039283224
2021-02-23,0.5353269577954716
2021-02-25,-0.6085664946063627
2021-02-26,-0.5466218940780603
2021-03-08,-0.5141299849116672
2021-03-09,0.39057101601052757
2021-03-10,0.47092747547824165
2021-03-15,0.39057101601052757
2021-03-17,0.46311336425485045
2021-03-19,0.05135042569535564
2021-03-22,-0.4606984750510379
2021-04-27,-0.6172334124636241
2021-04-28,0.6341514442032182
2021-05-04,-0.5589153372378839
2021-05-05,0.6161960627590314
2021-05-07,0.5978284821702005
2021-05-25,-0.44240968670318187
2021-05-28,0.6152379326016226
2021-06-02,0.5978284821702005
2021-06-17,-0.5526360907472019
2021-07-06,-0.5257067595160771
2021-07-15,-0.5367793779084052
2021-07-28,0.6245130712764398
2021-07-30,-0.5505329288521454
2021-08-05,0.7474657112252308
2021-08-31,-0.556276734866684
2021-09-09,0.4793008704384785
2021-09-17,-0.5681922828990182
2021-09-21,0.5181862033808855
2021-09-23,0.5515463819556494
2021-10-01,0.6414856931021
2021-10-05,0.5963743253132054
2021-10-06,-0.5287710701520664
2021-10-19,-0.49098605067987905
2021-10-21,-0.442928069835486
2021-10-29,-0.5229616264629764
2021-11-01,0.6092536515619225
2021-11-04,-0.47069542988766333
2021-11-12,0.46471416299906093
2021-11-24,0.4038908163826076
2021-11-25,0.6440738003268724
2021-11-26,-0.38299937584397936
2021-11-29,0.53075203604806
2021-12-02,0.642294628251449
2021-12-17,-0.4873202804461544
2022-01-05,-0.5279970328681654
2022-01-12,0.6411148354735965
2022-01-13,0.6161960627590314
2022-01-14,0.6510184715564169
2022-01-26,0.5743410517198944
2022-01-28,-0.38241383369585846
2022-02-21,0.5917504715240112
2022-03-10,0.5209854207235913
2022-04-07,0.6251234197162328
2022-05-06,0.47871868860943184
2022-05-24,-0.6081224048738716
2022-05-27,-0.36097048940843746
2022-07-05,-0.5336246805412492
2022-07-14,-0.5082459854109055
2022-07-19,-0.08607053465623282
2022-07-28,0.7255219838077608
2022-08-12,0.5220529684157489
2022-08-17,0.5391045782077646
2022-08-19,-0.6657752294605104
2022-09-06,-0.6020121038532924
2022-09-13,-0.3315817444781327
2022-09-22,0.5962567806113128
2022-10-05,0.6006914209779683
2022-10-06,0.5801180823733518
2022-10-18,0.2903670764741781
2022-10-20,0.5918441950946326
2022-10-21,0.5918441950946326
2022-10-25,-0.4050287962777449
2022-10-31,-0.4448155192192986
2022-11-07,-0.5816596301456216
2022-11-10,-0.5278446114583875
2022-11-22,-0.4853959809475316
2022-11-24,0.3760519186721598
2022-11-28,0.5019624787602878
2022-11-29,0.09164521638307727
2022-12-01,-0.5816596301456216
2022-12-08,-0.5061883248285066
2022-12-15,0.5405627996162754
2022-12-20,0.15255326887541226
2023-01-03,-0.5173594676766001
2023-01-05,0.550868619163386
2023-01-16,-0.44662741789500465
2023-01-17,0.2091302709432538
2023-01-19,0.642294628251449
2023-01-26,-0.21115234315657178
2023-01-27,-0.3856814043234669
2023-02-02,-0.5694646642454636
2023-02-06,0.631502078908222
2023-02-23,0.6763466759767205
2023-02-24,-0.46242919082231126
2023-02-28,-0.21115234315657178
2023-03-02,-0.4598577440343422
2023-03-03,0.5429303070911429
2023-03-20,-0.4375144129774367
2023-03-23,-0.4402773069659036
2023-03-31,-0.29546694269201296
2023-04-11,0.631502078908222
2023-04-18,0.6236254008952491
2023-04-19,-0.6018616102240013
2023-04-27,-0.16155306957728355
2023-04-28,0.6333300432494885
2023-05-11,0.6763466771076875
2023-05-12,0.6763466759767205
2023-05-16,0.6114000417980354
2023-05-23,0.5915233685175205
2023-06-06,0.5621115983835518
2023-06-07,0.6422421646809024
2023-06-14,0.6236254008952491
2023-06-21,0.5380061470364437
2023-06-23,-0.6657742629787992
2023-06-30,-0.4841053479816794
2023-07-25,0.5763981260517671
2023-07-27,-0.16489111969869763
2023-08-04,-0.16489111969869763
2023-08-16,0.6008841938318774
2023-08-23,0.008774705133949956
2023-08-31,-0.5279970328681654
2023-09-01,0.631502078908222
2023-09-05,0.6034715774589642
2023-09-14,0.5391045782077646
2023-09-26,-0.5304842068907942
2023-10-06,0.4503165759417821
2023-10-17,0.6130020922347397
2023-10-18,0.5918441950946326
2023-11-09,0.5873616353316699
2023-11-13,0.5854340700331213
2023-12-04,-0.5356615720285515
2024-02-15,0.5918441950946326
2024-02-28,-0.3450784342773089
2024-03-06,0.5708225755560599
2024-03-08,-0.3472093818421562
2024-03-11,-0.5304839876096653
2024-03-12,0.5421702344561774
2024-03-21,-0.5304842068907942
2024-03-28,0.5708225755560599
2024-04-02,0.5708225755560599
2024-04-10,0.5708225755560599
2024-04-25,0.5918441950946326
2024-05-15,-0.4325199907519309
2024-05-16,-0.4672755403381256
2024-05-28,0.5708225755560599
2024-06-07,-0.7095387209184225
2024-06-12,-0.2783643507684322
2024-06-14,-0.3995832083874191
2024-06-18,0.6236254008952491
2024-09-18,-0.5382337402298578
2024-11-22,0.6236254008952491
2024-12-09,0.5708225755560599
2024-12-18,-0.40763822186512355
2025-01-07,0.3600341946299425
2025-02-14,0.33455933984912567
2025-03-14,0.16065305466498508
2025-04-15,-0.5474033482295392
2025-06-04,-0.6069813093298164
2025-06-10,0.631502078908222
2025-06-12,0.5845968524075456
2025-07-23,0.24901491923996502
2025-08-08,0.4024386621337665
2025-08-22,-0.1464898287443521
2025-11-07,0.5955727346213819
2025-11-11,-0.4363632071534894
